t_years mag lon lat depth event_id lambda_true f_true
7.4431371644e+00 2.5041737175e+00 1.5442446365e+00 3.1565675068e+00 1.1124708764e+01 3.9250000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4432129792e+00 2.6177516470e+00 1.4921483990e+00 3.1658065196e+00 1.6071600077e+01 3.9260000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4432810394e+00 2.7401568775e+00 1.6038253802e+00 3.1504645654e+00 1.5610634170e+01 3.9270000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4495829571e+00 2.5754457553e+00 1.5933700302e+00 3.1616690582e+00 1.2638253313e+01 3.9280000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4514030387e+00 2.5040833968e+00 1.6674188916e+00 3.1367685378e+00 9.1489971093e+00 3.9290000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4571768850e+00 2.7097307500e+00 1.6525588869e+00 3.1834157138e+00 9.1539785463e+00 3.9300000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4588860793e+00 2.9744244967e+00 1.6599647128e+00 3.1374604112e+00 3.0746606958e+00 3.9310000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4601060706e+00 2.9173936678e+00 1.6703197616e+00 3.1713582177e+00 2.6197761042e+00 3.9320000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4607276903e+00 2.6529318935e+00 1.7137452124e+00 3.1275430109e+00 6.5576843189e+00 3.9330000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4643615059e+00 3.3363105022e+00 1.6887794845e+00 3.1559465693e+00 1.4925048125e+01 3.9340000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4700731484e+00 2.8931482103e+00 1.7135293161e+00 3.1756194129e+00 7.8008215873e+00 3.9350000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4771870995e+00 3.1775948005e+00 1.7096474089e+00 3.1931679580e+00 1.3383367005e+01 3.9360000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4786598651e+00 2.5384185080e+00 1.7589793954e+00 3.1409405620e+00 1.7546595059e+01 3.9370000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4803637902e+00 2.7076542810e+00 1.7645012310e+00 3.1854082240e+00 6.5472710473e+00 3.9380000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4887505710e+00 2.6545044837e+00 1.7210522752e+00 3.1440636845e+00 9.7368879622e+00 3.9390000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4889835537e+00 3.1076785774e+00 1.7502328599e+00 3.1920605098e+00 1.4827572404e+01 3.9400000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4924852376e+00 3.4651600420e+00 1.7190297487e+00 3.1635637499e+00 7.8875564842e+00 3.9410000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4931810304e+00 2.8695562208e+00 1.7329178798e+00 3.1758221431e+00 7.3567924384e+00 3.9420000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4935974857e+00 2.8014727553e+00 1.7574889888e+00 3.1682991653e+00 1.6276585112e+01 3.9430000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4939048019e+00 2.8646090650e+00 1.7306882291e+00 3.1678601922e+00 6.2401786062e+00 3.9440000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4944747050e+00 2.5651261803e+00 1.8070977676e+00 3.1857271366e+00 5.2785352547e+00 3.9450000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4964264492e+00 2.8961155798e+00 1.8016063191e+00 3.2000730085e+00 8.6426756314e+00 3.9460000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4978192554e+00 2.6908695412e+00 1.8508249830e+00 3.1928544957e+00 1.1041407798e+01 3.9470000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4979961147e+00 2.6943589449e+00 1.9276742663e+00 3.1514824403e+00 1.4974748150e+01 3.9480000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4989467867e+00 2.5414389435e+00 1.9124872007e+00 3.1543056936e+00 1.5391738480e+01 3.9490000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5003732137e+00 2.8522946327e+00 1.9313870354e+00 3.1944164745e+00 1.0882919819e+01 3.9500000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5013163544e+00 2.5968081002e+00 1.8791729511e+00 3.1849349459e+00 1.4282964840e+01 3.9510000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5021092192e+00 3.4697422651e+00 1.9910583797e+00 3.1355165897e+00 1.1700520732e+01 3.9520000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5063078194e+00 2.6676822431e+00 1.9893152727e+00 3.1650880600e+00 2.2466786090e+00 3.9530000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5086250091e+00 2.6544045879e+00 2.0022386860e+00 3.1975855400e+00 5.7843981363e+00 3.9540000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5144771869e+00 2.6015703909e+00 2.0291653534e+00 3.1544690937e+00 1.5262005545e+01 3.9550000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5168038925e+00 2.5145128607e+00 1.9976798198e+00 3.1636966719e+00 1.5143356102e+01 3.9560000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5171048416e+00 3.0776129352e+00 2.0450553215e+00 3.1940392759e+00 6.3868810993e+00 3.9570000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5188742775e+00 2.7963665644e+00 2.0622642839e+00 3.1615923119e+00 6.8718604144e+00 3.9580000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5192075731e+00 3.7501394890e+00 2.0661415818e+00 3.1925693447e+00 7.8641686544e+00 3.9590000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5201409312e+00 2.8143051747e+00 2.0514848702e+00 3.1928946445e+00 3.0787469278e+00 3.9600000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5258448780e+00 3.3103878578e+00 2.1120258180e+00 3.1348216573e+00 2.3636420322e+00 3.9610000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5280474359e+00 2.9664692019e+00 2.1120180332e+00 3.1707555193e+00 5.9650354860e+00 3.9620000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5332154715e+00 3.8890259025e+00 2.1869286764e+00 3.1455408742e+00 1.7715011833e+01 3.9630000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5337878089e+00 2.9092372047e+00 2.1651367250e+00 3.1642568539e+00 1.3653421099e+01 3.9640000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5354837919e+00 2.9665893663e+00 2.1255616417e+00 3.1782616210e+00 1.6215555269e+01 3.9650000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5357300875e+00 2.7860751938e+00 2.1766005625e+00 3.1874330517e+00 4.6989246539e+00 3.9660000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5385049573e+00 2.5699791782e+00 2.2547384498e+00 3.1382673695e+00 1.5536799993e+01 3.9670000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5433726254e+00 3.3373359891e+00 2.2552347862e+00 3.1371958608e+00 1.1367880052e+01 3.9680000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5436629033e+00 2.8642013644e+00 2.2100414930e+00 3.1716893665e+00 1.4661877472e+01 3.9690000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5445084450e+00 2.8375528304e+00 2.2308259508e+00 3.1483785003e+00 1.5040453937e+01 3.9700000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5511233220e+00 2.5880649711e+00 2.2186268751e+00 3.1910834192e+00 9.6403905036e+00 3.9710000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5530062300e+00 2.9318047060e+00 2.2402098337e+00 3.2026643954e+00 5.9415129496e+00 3.9720000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5530736492e+00 2.8440110628e+00 2.3401848169e+00 3.1659231935e+00 1.1121088531e+01 3.9730000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5602449208e+00 3.0369496372e+00 2.3212939015e+00 3.1846993825e+00 1.4132812494e+01 3.9740000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5604126098e+00 2.6377710997e+00 2.3294299907e+00 3.1317906950e+00 2.1648349573e+00 3.9750000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5624712832e+00 2.6110942694e+00 2.3735257855e+00 3.1773433391e+00 1.2234655610e+01 3.9760000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5630900812e+00 3.4911388319e+00 2.3444416050e+00 3.1887559209e+00 5.4597232612e+00 3.9770000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5647770767e+00 2.5792782802e+00 2.3958646906e+00 3.1286504242e+00 3.4255758042e+00 3.9780000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5663741871e+00 2.7942789776e+00 2.3516769915e+00 3.1377612034e+00 1.2985855883e+01 3.9790000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5682398918e+00 3.0775549091e+00 2.3666189054e+00 3.1907224488e+00 5.7071029478e+00 3.9800000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5728499380e+00 2.5456640239e+00 2.4625431180e+00 3.1286720353e+00 6.0319527151e+00 3.9810000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5730594837e+00 2.9917718555e+00 2.4698524173e+00 3.1964727547e+00 1.5273087521e+01 3.9820000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5742456044e+00 2.8204200960e+00 2.4528886663e+00 3.1561904564e+00 9.0715357750e+00 3.9830000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5820637255e+00 2.8457710148e+00 2.4292539542e+00 3.1586733922e+00 1.1109040074e+01 3.9840000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5840432452e+00 2.6857605510e+00 2.5364264262e+00 3.1301443169e+00 1.4766073333e+01 3.9850000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5856531473e+00 2.8884734586e+00 2.5615909051e+00 3.1580023190e+00 1.5254951034e+01 3.9860000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5880514358e+00 2.5622312477e+00 2.5679518764e+00 3.1948883700e+00 1.0705914376e+01 3.9870000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5894645342e+00 3.8556812840e+00 2.5199200621e+00 3.1830429739e+00 1.5521734234e+01 3.9880000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5895926123e+00 3.5543995928e+00 2.5563888384e+00 3.1292275668e+00 1.5115861777e+01 3.9890000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5927341009e+00 2.9787674823e+00 2.5478889999e+00 3.1882971664e+00 3.2401623458e+00 3.9900000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5956642074e+00 3.9537351911e+00 2.6359341557e+00 3.1386889816e+00 2.0156419797e+00 3.9910000000e+03 4.6000000000e+00 -4.7542369672e-01
7.5998598005e+00 2.6205442704e+00 2.6277428263e+00 3.1463873209e+00 3.7630162313e+00 3.9920000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6003417107e+00 2.7673650819e+00 2.5948852422e+00 3.1534221827e+00 1.2109731502e+01 3.9930000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6030814713e+00 2.5185452207e+00 2.6195274249e+00 3.1293337040e+00 8.9721092146e+00 3.9940000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6053826427e+00 2.5208862648e+00 2.6084868202e+00 3.1258681557e+00 2.2219415336e+00 3.9950000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6065393198e+00 2.7468343587e+00 2.6450099607e+00 3.1649407289e+00 8.2832846914e+00 3.9960000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6094535128e+00 2.6694612875e+00 2.6364725786e+00 3.1774279648e+00 2.0617292772e+00 3.9970000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6099853478e+00 3.6940180552e+00 2.5861462088e+00 3.2011694969e+00 7.6583129292e+00 3.9980000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6120963635e+00 2.5638276795e+00 2.5887941265e+00 3.1877691406e+00 5.7505441569e+00 3.9990000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6125130998e+00 2.5824491675e+00 2.6465695370e+00 3.1871563539e+00 1.0250286670e+01 4.0000000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6149938748e+00 3.3361778775e+00 2.6647096704e+00 3.1974497248e+00 1.4651347102e+01 4.0010000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6189823102e+00 4.1159367606e+00 2.7269224070e+00 3.1611740893e+00 1.5298164439e+01 4.0020000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6223830129e+00 2.5517567813e+00 2.7106784637e+00 3.1985957354e+00 7.1374793867e+00 4.0030000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6226541601e+00 3.3932179394e+00 2.6917558452e+00 3.1655770045e+00 1.0801130213e+01 4.0040000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6230675450e+00 3.3155911883e+00 2.7414938495e+00 3.1869697806e+00 1.7298547753e+01 4.0050000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6264517071e+00 2.5941919543e+00 2.8004934298e+00 3.1467893797e+00 1.7787657151e+01 4.0060000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6270351231e+00 2.8159793914e+00 2.8704791587e+00 3.1413749269e+00 1.5366122427e+01 4.0070000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6306304458e+00 2.9431379005e+00 2.8685254763e+00 3.1705624880e+00 1.3759207677e+01 4.0080000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6310047281e+00 3.0842234349e+00 2.8277013944e+00 3.1385133527e+00 6.3534245799e+00 4.0090000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6315326418e+00 2.6259992445e+00 2.9386437313e+00 3.1296451733e+00 1.1846345886e+01 4.0100000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6315863108e+00 3.0245331806e+00 2.9213334324e+00 3.1259032283e+00 1.2112733538e+01 4.0110000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6325697666e+00 2.6494124518e+00 2.9610623604e+00 3.1573148705e+00 2.6827001184e+00 4.0120000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6350590107e+00 2.7205361349e+00 2.9071996335e+00 3.1900781675e+00 1.5935399191e+01 4.0130000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6352567249e+00 2.9035796649e+00 2.9826698501e+00 3.1388562275e+00 9.8805828956e+00 4.0140000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6354571595e+00 3.3652781039e+00 3.0313080394e+00 3.1822523925e+00 1.4940557129e+01 4.0150000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6362627356e+00 3.4802002747e+00 2.9718102021e+00 3.1749558903e+00 1.7802621865e+01 4.0160000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6369067708e+00 2.9833503267e+00 3.0284158508e+00 3.1974346315e+00 1.4638332326e+01 4.0170000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6400416861e+00 2.6519309338e+00 3.0094906067e+00 3.1322758482e+00 1.2117834648e+01 4.0180000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6404509777e+00 3.3305757695e+00 3.0169298135e+00 3.1822224985e+00 1.1816116810e+01 4.0190000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6409789496e+00 2.5557098050e+00 3.0343968608e+00 3.1309001437e+00 8.7629701050e+00 4.0200000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6429654602e+00 2.6363379122e+00 3.0201218392e+00 3.1726636815e+00 1.5631927344e+01 4.0210000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6451127940e+00 2.8115951355e+00 2.9924340525e+00 3.1917752660e+00 1.0696123759e+01 4.0220000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6463527634e+00 3.2047965046e+00 3.0040455729e+00 3.1465795341e+00 1.5644226422e+01 4.0230000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6496515314e+00 2.6348423458e+00 3.0436186547e+00 3.1498641058e+00 8.7472523072e+00 4.0240000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6496579319e+00 3.1054593627e+00 3.0497793259e+00 3.1841048480e+00 1.6719548830e+01 4.0250000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6533144497e+00 3.1940446658e+00 3.0511584942e+00 3.2028286809e+00 1.2097076737e+01 4.0260000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6546862694e+00 2.8698972479e+00 3.1142058360e+00 3.1304662621e+00 2.7553197811e+00 4.0270000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6564484852e+00 2.6198109587e+00 3.1692917014e+00 3.1906691767e+00 1.6091017773e+01 4.0280000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6603520891e+00 2.5267091622e+00 3.1443339661e+00 3.1824378747e+00 3.6219210522e+00 4.0290000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6612268466e+00 2.6600529030e+00 3.2521369054e+00 3.1359564224e+00 1.6669543869e+01 4.0300000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6635710851e+00 2.5436049476e+00 3.2535603423e+00 3.1813100294e+00 1.0283731088e+01 4.0310000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6644080209e+00 2.5689697123e+00 3.2588924290e+00 3.1707264994e+00 1.2141360592e+01 4.0320000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6647361671e+00 3.4764421912e+00 3.2706486495e+00 3.1796976765e+00 1.7085866928e+01 4.0330000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6661187472e+00 2.7713937137e+00 3.2572490519e+00 3.1281357101e+00 2.7625166201e+00 4.0340000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6679932661e+00 3.5763219099e+00 3.3111640295e+00 3.1405321140e+00 6.5388665516e+00 4.0350000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6697188401e+00 2.6743844077e+00 3.2841313033e+00 3.1712235930e+00 2.6766088499e+00 4.0360000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6743726366e+00 2.6408264641e+00 3.3148234403e+00 3.1490831720e+00 8.7911761917e+00 4.0370000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6745764033e+00 3.4990506386e+00 3.3463202917e+00 3.1585329017e+00 5.8505829376e+00 4.0380000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6754662671e+00 2.5557935585e+00 3.4042410251e+00 3.1288325137e+00 1.7082821161e+01 4.0390000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6780066827e+00 3.0093865007e+00 3.4156537615e+00 3.1515759078e+00 8.9190949439e+00 4.0400000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6820623924e+00 2.8788917394e+00 3.4195239063e+00 3.1933285759e+00 1.7005604898e+01 4.0410000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6839154534e+00 2.8685072370e+00 3.4032175565e+00 3.1414355239e+00 1.7896205357e+01 4.0420000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6862245550e+00 2.9628485823e+00 3.3985915411e+00 3.1793600943e+00 6.9825936197e+00 4.0430000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6868759595e+00 2.5849390214e+00 3.4572348928e+00 3.1626243361e+00 4.7497277020e+00 4.0440000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6878458334e+00 3.3239085385e+00 3.4607147763e+00 3.1845955352e+00 8.9748300664e+00 4.0450000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6901325710e+00 2.8489426853e+00 3.4895758495e+00 3.1860642506e+00 1.6963953246e+01 4.0460000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6906765961e+00 3.7431101199e+00 3.4609948466e+00 3.1815991982e+00 1.5908597697e+01 4.0470000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6930523680e+00 2.7275559835e+00 3.5097167188e+00 3.1257139345e+00 1.5076823163e+01 4.0480000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6935723478e+00 2.8153616944e+00 3.5731471871e+00 3.1349529873e+00 6.3554458446e+00 4.0490000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6947469960e+00 2.5444343987e+00 3.5414219095e+00 3.1618389760e+00 9.8452003823e+00 4.0500000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6970074277e+00 2.7697038916e+00 3.5361061591e+00 3.1654863990e+00 5.9904511883e+00 4.0510000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6971120365e+00 2.5522135087e+00 3.5275865388e+00 3.1966319808e+00 6.1191996618e+00 4.0520000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6973851783e+00 2.5088191969e+00 3.5796815665e+00 3.1843677188e+00 1.1080657298e+01 4.0530000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6984367096e+00 2.5483633931e+00 3.5315594237e+00 3.1625093962e+00 8.0726620049e+00 4.0540000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6997047433e+00 3.3536112618e+00 3.5410723845e+00 3.1402417464e+00 1.7349865047e+01 4.0550000000e+03 4.6000000000e+00 -4.7542369672e-01
7.6997312464e+00 3.2809027283e+00 3.6469465961e+00 3.1253503209e+00 5.9330405550e+00 4.0560000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7010500918e+00 2.6307346598e+00 3.6216416032e+00 3.1308120170e+00 2.7280005074e+00 4.0570000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7049064554e+00 2.8951481414e+00 3.6578101211e+00 3.1717780962e+00 1.1603230289e+01 4.0580000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7075034873e+00 2.8991988149e+00 3.6797653339e+00 3.1528456376e+00 1.7955322708e+01 4.0590000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7093823767e+00 2.5676349388e+00 3.7479682996e+00 3.1910046442e+00 1.3781925886e+01 4.0600000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7152368387e+00 2.6942952515e+00 3.7327999500e+00 3.1465545288e+00 1.5289801376e+01 4.0610000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7177728322e+00 2.9832725277e+00 3.6762634765e+00 3.1769260592e+00 7.6860079567e+00 4.0620000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7210709447e+00 2.6009880735e+00 3.7038293901e+00 3.1984159958e+00 5.6550330349e+00 4.0630000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7212130025e+00 2.8022461087e+00 3.7977227122e+00 3.1982543213e+00 1.1631253139e+01 4.0640000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7217569040e+00 2.5304174397e+00 3.7880155846e+00 3.1331201397e+00 1.4808451984e+01 4.0650000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7228995750e+00 2.7058536808e+00 3.7572849322e+00 3.1700428297e+00 1.0413462162e+01 4.0660000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7266746946e+00 2.7120787566e+00 3.7541276347e+00 3.1636808518e+00 6.9647229288e+00 4.0670000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7353248613e+00 2.5394334691e+00 3.7538228266e+00 3.1372486762e+00 3.7490377467e+00 4.0680000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7370785482e+00 2.8402479850e+00 3.7930158425e+00 3.1787288991e+00 1.6116667733e+01 4.0690000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7370993201e+00 2.9713184254e+00 3.8043226832e+00 3.1535569441e+00 8.2015316044e+00 4.0700000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7379541506e+00 2.5908752901e+00 3.8799060750e+00 3.1957429984e+00 4.9333418305e+00 4.0710000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7392233508e+00 2.5844175297e+00 3.8284468212e+00 3.1648935376e+00 7.8891828168e+00 4.0720000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7447319722e+00 2.8186268516e+00 3.8533376150e+00 3.1923401242e+00 1.2431508138e+01 4.0730000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7466776444e+00 2.8370881082e+00 3.8903061743e+00 3.1854964545e+00 9.9305039511e+00 4.0740000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7471437656e+00 2.5700473755e+00 3.8549534662e+00 3.1604963273e+00 5.6450050253e+00 4.0750000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7498341839e+00 3.2246453350e+00 3.8692626230e+00 3.1838842588e+00 1.5885326154e+01 4.0760000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7514879462e+00 3.1620604233e+00 3.8913439659e+00 3.1765067095e+00 1.3875488586e+01 4.0770000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7533951901e+00 3.1598869773e+00 3.8420054763e+00 3.1336148085e+00 3.5915480690e+00 4.0780000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7540495378e+00 4.2614403308e+00 3.8678371253e+00 3.1532733461e+00 5.9944795025e+00 4.0790000000e+03 4.6000000000e+00 -4.7542369672e-01
7.7606689671e+00 2.5936249119e+00 4.4638772985e+00 3.1928480661e+00 3.9012641048e+00 4.0800000000e+03 6.0000000000e-01 -2.9444389792e+00
7.7621231156e+00 3.0505648522e+00 4.4662662490e+00 3.1279483298e+00 1.2472267890e+01 4.0810000000e+03 6.0000000000e-01 -2.9444389792e+00
